id,user_id,question_id,favorite,flagged,shown,correct,wrong,skipped,mistake_count,updated_at,flagged_for_deletion,last_seen,deleted
456,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850668339-22,false,false,1,1,0,0,0,2026-05-17 14:53:42.499408+00,false,2026-05-17 14:53:41.9+00,false
457,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850503281-16,false,false,1,0,1,0,1,2026-05-17 14:53:42.562947+00,false,2026-05-17 14:53:41.814+00,false
458,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852216356-35,false,false,1,1,0,0,0,2026-05-17 14:53:42.571037+00,false,2026-05-17 14:53:41.916+00,false
459,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850503281-4,false,false,1,1,0,0,0,2026-05-17 14:53:42.606572+00,false,2026-05-17 14:53:41.881+00,false
460,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850186109-6,false,false,1,1,0,0,0,2026-05-17 14:53:42.544946+00,false,2026-05-17 14:53:41.801+00,false
461,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779023235907-1,false,false,1,1,0,0,0,2026-05-17 14:53:42.567646+00,false,2026-05-17 14:53:41.818+00,false
462,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779021712500-1,false,false,2,1,1,0,1,2026-05-17 14:53:42.510651+00,false,2026-07-05 15:07:36.348+00,false
463,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850920941-15,false,false,2,2,0,0,0,2026-05-17 14:53:42.609669+00,false,2026-05-18 21:50:50.96+00,false
464,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852661754-20,false,false,1,1,0,0,0,2026-05-17 14:53:42.610321+00,false,2026-05-17 14:53:41.89+00,false
466,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778965490227-20,false,false,1,1,0,0,0,2026-05-17 14:53:42.609939+00,false,2026-05-17 14:53:41.906+00,false
468,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778847473185-2,false,false,1,1,0,0,0,2026-05-17 14:53:42.62445+00,false,2026-05-17 14:53:41.887+00,false
469,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778790778767-21,false,false,1,1,0,0,0,2026-05-17 14:53:42.624107+00,false,2026-05-17 14:53:41.841+00,false
470,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778786034500-1,false,false,2,2,0,0,0,2026-05-17 14:53:42.616325+00,false,2026-05-18 08:45:38.633+00,false
471,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850513017-5,false,false,1,1,0,0,0,2026-05-17 14:53:42.632746+00,false,2026-05-17 14:53:41.903+00,false
472,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778790466083-26,false,false,1,1,0,0,0,2026-05-17 14:53:42.628419+00,false,2026-05-17 14:53:41.838+00,false
473,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779023235908-21,false,false,1,1,0,0,0,2026-05-17 14:53:42.632926+00,false,2026-05-17 14:53:41.786+00,false
474,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850503281-23,false,false,1,1,0,0,0,2026-05-17 14:53:42.633714+00,false,2026-05-17 14:53:41.828+00,false
475,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778848648194-8,false,false,1,1,0,0,0,2026-05-17 14:53:42.64368+00,false,2026-05-17 14:53:41.792+00,false
476,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778847571354-5,false,false,1,1,0,0,0,2026-05-17 14:53:42.637831+00,false,2026-05-17 14:53:41.897+00,false
479,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778848949965-20,false,false,1,1,0,0,0,2026-05-17 14:53:42.661553+00,false,2026-05-17 14:53:41.85+00,false
480,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852661754-1,false,false,1,0,1,0,1,2026-05-17 14:53:42.64988+00,false,2026-05-17 14:53:41.806+00,false
481,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778846227386-13,false,false,1,1,0,0,0,2026-05-17 14:53:42.66425+00,false,2026-05-17 14:53:41.853+00,false
482,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778836982355-32,false,false,1,1,0,0,0,2026-05-17 14:53:42.65421+00,false,2026-05-17 14:53:41.893+00,false
484,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778853432197-19,false,false,1,1,0,0,0,2026-05-17 14:53:42.692246+00,false,2026-05-17 14:53:41.878+00,false
485,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778848839592-14,false,false,2,1,1,0,1,2026-05-17 14:53:42.682059+00,false,2026-05-18 13:36:58.185+00,false
486,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778790466084-41,false,false,1,1,0,0,0,2026-05-17 14:53:42.692257+00,false,2026-05-17 14:53:41.81+00,false
492,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778838531792-2,false,false,1,1,0,0,0,2026-05-18 08:33:44.145134+00,false,2026-05-18 08:45:38.577+00,true
493,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778847266275-4,false,false,1,1,0,0,0,2026-05-18 08:36:32.2925+00,false,2026-05-18 08:45:38.589+00,false
495,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778849279715-15,false,false,1,0,0,1,1,2026-05-18 08:39:31.656268+00,false,2026-05-18 08:45:38.608+00,true
496,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778849659981-16,false,false,1,1,0,0,0,2026-05-18 08:40:35.652441+00,false,2026-05-18 08:45:38.614+00,true
497,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778847477226-11,false,false,1,0,0,1,1,2026-05-18 08:45:18.411622+00,false,2026-05-18 08:45:38.656+00,true
498,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850305252-25,false,false,3,3,0,0,0,2026-05-18 08:45:38.771397+00,false,2026-05-18 19:23:22.52+00,false
499,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778847716464-16,false,false,1,1,0,0,0,2026-05-18 08:45:38.840513+00,false,2026-05-18 08:45:38.547+00,false
500,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778791002997-22,false,false,2,2,0,0,0,2026-05-18 08:45:38.864554+00,false,2026-07-04 17:25:21.546+00,false
501,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779024543279-41,false,false,1,1,0,0,0,2026-05-18 08:45:38.881339+00,false,2026-05-18 08:45:38.527+00,false
502,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778965490227-22,false,false,2,2,0,0,0,2026-05-18 08:45:38.897489+00,false,2026-05-18 13:29:05.573+00,false
503,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778836982356-44,false,false,1,1,0,0,0,2026-05-18 08:45:38.904421+00,false,2026-05-18 08:45:38.543+00,false
504,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778789460875-25,false,false,1,1,0,0,0,2026-05-18 08:45:38.933357+00,false,2026-05-18 08:45:38.552+00,false
505,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778851069143-19,false,false,2,2,0,0,0,2026-05-18 08:45:38.941758+00,false,2026-07-05 15:07:36.134+00,false
507,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850310871-7,false,false,1,1,0,0,0,2026-05-18 08:45:38.958736+00,false,2026-05-18 08:45:38.605+00,false
512,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850305252-4,false,false,1,1,0,0,0,2026-05-18 08:45:39.007226+00,false,2026-05-18 08:45:38.63+00,false
513,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850677570-1,false,false,1,1,0,0,0,2026-05-18 08:45:39.005999+00,false,2026-05-18 08:45:38.583+00,false
514,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778848643496-18,false,false,1,1,0,0,0,2026-05-18 08:45:39.015619+00,false,2026-05-18 08:45:38.58+00,false
516,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778851069143-22,false,false,1,1,0,0,0,2026-05-18 08:45:39.025234+00,false,2026-05-18 08:45:38.621+00,false
518,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778853566668-16,false,false,1,1,0,0,0,2026-05-18 08:45:39.022306+00,false,2026-05-18 08:45:38.66+00,false
519,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779022222877-5,false,false,1,1,0,0,0,2026-05-18 08:45:39.070651+00,false,2026-05-18 08:45:38.601+00,false
520,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779021729283-14,false,false,1,1,0,0,0,2026-05-18 08:45:39.077494+00,false,2026-05-18 08:45:38.57+00,false
521,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778846227385-2,false,false,1,1,0,0,0,2026-05-18 08:45:39.03626+00,false,2026-05-18 08:45:38.65+00,false
522,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778839295003-62,false,false,1,1,0,0,0,2026-05-18 08:45:39.085363+00,false,2026-05-18 08:45:38.598+00,false
523,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850503281-1,false,false,2,2,0,0,0,2026-05-18 08:45:39.088529+00,false,2026-05-22 13:19:48.671+00,false
524,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778839295003-70,false,false,1,0,1,0,1,2026-05-18 08:45:39.08371+00,false,2026-05-18 08:45:38.586+00,false
525,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779023235908-87,false,false,1,1,0,0,0,2026-05-18 08:45:39.083644+00,false,2026-05-18 08:45:38.624+00,false
526,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778847294888-6,false,false,1,1,0,0,0,2026-05-18 08:45:39.086124+00,false,2026-05-18 08:45:38.653+00,false
527,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778837350936-25,false,false,1,0,1,0,1,2026-05-18 08:45:39.096375+00,false,2026-05-18 08:45:38.617+00,false
528,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778848643496-10,false,false,2,1,1,0,1,2026-05-18 08:45:39.10283+00,false,2026-05-18 19:23:22.525+00,false
530,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850668339-24,false,false,2,2,0,0,0,2026-05-18 08:45:39.106444+00,false,2026-07-04 20:21:34.867+00,false
532,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850180814-27,false,false,1,1,0,0,0,2026-05-18 08:45:39.082686+00,false,2026-05-18 08:45:38.64+00,false
533,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778851069143-11,false,false,2,2,0,0,0,2026-05-18 08:45:39.1095+00,false,2026-07-05 15:07:36.456+00,false
534,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779023235908-39,false,false,1,1,0,0,0,2026-05-18 08:45:39.113652+00,false,2026-05-18 08:45:38.637+00,false
543,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779095978012-4,false,false,0,0,0,0,0,2026-05-18 09:20:46.727027+00,false,,true
544,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455788-1,false,false,0,0,0,0,0,2026-05-18 09:29:23.407208+00,false,,true
545,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455789-27,false,false,0,0,0,0,0,2026-05-18 09:29:23.409932+00,false,,true
546,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455789-3,false,false,0,0,0,0,0,2026-05-18 09:29:23.40696+00,false,,true
547,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779095978012-24,false,false,0,0,0,0,0,2026-05-18 09:29:23.407793+00,false,,true
548,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779095978013-47,false,false,0,0,0,0,0,2026-05-18 09:29:23.407851+00,false,,true
549,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778848747332-8,false,false,0,0,0,0,0,2026-05-18 09:48:53.709198+00,false,,true
550,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778848839592-1,false,false,0,0,0,0,0,2026-05-18 09:48:53.697821+00,false,,true
551,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778838531792-4,false,false,0,0,0,0,0,2026-05-18 09:48:53.697746+00,false,,true
555,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779098767196-13,false,false,0,0,0,0,0,2026-05-18 10:06:33.661667+00,false,,true
557,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778847571355-45,false,false,1,1,0,0,0,2026-05-18 13:29:06.852296+00,false,2026-05-18 13:29:05.497+00,false
558,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778838531792-31,false,false,1,1,0,0,0,2026-05-18 13:29:06.817544+00,false,2026-05-18 13:29:05.578+00,false
560,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778851080839-2,false,false,1,1,0,0,0,2026-05-18 13:29:06.839919+00,false,2026-05-18 13:29:05.633+00,false
562,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-92,false,false,1,1,0,0,0,2026-05-18 13:29:06.817196+00,false,2026-05-18 13:29:05.523+00,false
564,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850503281-11,false,false,1,1,0,0,0,2026-05-18 13:29:06.819827+00,false,2026-05-18 13:29:05.454+00,false
566,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852216356-22,false,false,1,1,0,0,0,2026-05-18 13:29:06.897665+00,false,2026-05-18 13:29:05.624+00,false
567,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778836982354-3,false,false,1,1,0,0,0,2026-05-18 13:29:06.900314+00,false,2026-05-18 13:29:05.619+00,false
568,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779021155600-6,false,false,2,0,2,0,2,2026-05-18 13:29:06.900931+00,false,2026-05-18 13:36:58.253+00,false
569,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779021155600-11,false,false,1,1,0,0,0,2026-05-18 13:29:06.900291+00,false,2026-05-18 13:29:05.607+00,false
570,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779022222877-2,false,false,1,1,0,0,0,2026-05-18 13:29:06.900729+00,false,2026-05-18 13:29:05.48+00,false
572,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778836982356-46,false,false,2,2,0,0,0,2026-05-18 13:29:06.933605+00,false,2026-05-18 21:50:51.18+00,false
574,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778836982356-47,false,false,1,1,0,0,0,2026-05-18 13:29:06.927819+00,false,2026-05-18 13:29:05.559+00,false
575,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778848949964-4,false,false,2,2,0,0,0,2026-05-18 13:29:06.939348+00,false,2026-05-19 19:52:51.682+00,false
576,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778965316878-14,false,false,1,1,0,0,0,2026-05-18 13:29:06.933894+00,false,2026-05-18 13:29:05.535+00,false
577,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850677570-8,false,false,2,2,0,0,0,2026-05-18 13:29:06.966648+00,false,2026-05-22 13:19:48.694+00,false
578,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778790466083-9,false,false,1,1,0,0,0,2026-05-18 13:29:06.966979+00,false,2026-05-18 13:29:05.43+00,false
579,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850920941-10,false,false,1,1,0,0,0,2026-05-18 13:29:06.966818+00,false,2026-05-18 13:29:05.592+00,false
581,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778789460875-16,false,false,1,1,0,0,0,2026-05-18 13:29:06.933783+00,false,2026-05-18 13:29:05.628+00,false
582,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850180814-6,false,false,1,1,0,0,0,2026-05-18 13:29:06.978216+00,false,2026-05-18 13:29:05.602+00,false
583,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778847571354-24,false,false,1,1,0,0,0,2026-05-18 13:29:06.978429+00,false,2026-05-18 13:29:05.491+00,false
584,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850920941-30,false,false,1,1,0,0,0,2026-05-18 13:29:06.98087+00,false,2026-05-18 13:29:05.612+00,false
586,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850305252-10,false,false,2,2,0,0,0,2026-05-18 13:29:06.976513+00,false,2026-05-18 13:36:58.231+00,false
587,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850668339-11,false,false,1,1,0,0,0,2026-05-18 13:29:06.932916+00,false,2026-05-18 13:29:05.582+00,false
588,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778789460875-12,false,false,1,1,0,0,0,2026-05-18 13:29:06.939935+00,false,2026-05-18 13:29:05.554+00,false
589,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779095978013-51,false,false,2,2,0,0,0,2026-05-18 13:29:06.976317+00,false,2026-07-02 16:23:09.407+00,false
590,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852211815-4,false,false,1,1,0,0,0,2026-05-18 13:29:06.981679+00,false,2026-05-18 13:29:05.528+00,false
591,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778851069143-4,false,false,2,2,0,0,0,2026-05-18 13:29:06.985402+00,false,2026-05-18 13:36:58.272+00,false
592,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850305252-27,false,false,1,1,0,0,0,2026-05-18 13:29:06.976739+00,false,2026-05-18 13:29:05.468+00,false
593,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778790466083-23,false,false,1,0,1,0,1,2026-05-18 13:36:58.714524+00,false,2026-05-18 13:36:58.18+00,false
594,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371086-71,false,false,1,0,1,0,1,2026-05-18 13:36:58.714307+00,false,2026-05-18 13:36:58.277+00,false
595,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850180814-11,false,false,1,1,0,0,0,2026-05-18 13:36:58.73382+00,false,2026-05-18 13:36:58.154+00,false
597,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778853562754-8,false,false,1,0,1,0,1,2026-05-18 13:36:58.753915+00,false,2026-05-18 13:36:58.226+00,false
598,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779109290756-25,false,false,2,2,0,0,0,2026-05-18 13:36:58.832328+00,false,2026-07-02 16:23:09.489+00,false
599,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778789460875-29,false,false,1,1,0,0,0,2026-05-18 13:36:58.869578+00,false,2026-05-18 13:36:58.237+00,false
600,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778851080841-7,false,false,2,1,1,0,0,2026-05-18 13:36:58.868522+00,false,2026-07-04 20:21:34.824+00,false
601,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778849659981-4,false,false,1,0,1,0,1,2026-05-18 13:36:58.869947+00,false,2026-05-18 13:36:58.079+00,false
603,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778848747332-15,false,false,1,0,1,0,1,2026-05-18 13:36:58.872878+00,false,2026-05-18 13:36:58.164+00,false
605,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779020921743-2,false,false,2,1,1,0,0,2026-05-18 13:36:58.872401+00,false,2026-07-09 09:39:44.096+00,false
606,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778835788402-23,false,false,1,0,1,0,1,2026-05-18 13:36:58.888724+00,false,2026-05-18 13:36:58.149+00,false
607,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778851069143-17,false,false,1,0,1,0,1,2026-05-18 13:36:58.872954+00,false,2026-05-18 13:36:58.122+00,false
609,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779099371085-4,false,false,1,0,1,0,1,2026-05-18 13:36:58.890332+00,false,2026-05-18 13:36:58.133+00,false
611,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852216356-25,false,false,1,0,1,0,1,2026-05-18 13:36:58.886983+00,false,2026-05-18 13:36:58.204+00,false
612,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862146-38,false,false,1,1,0,0,0,2026-05-18 13:36:58.894576+00,false,2026-05-18 13:36:58.144+00,false
613,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850513017-4,false,false,1,0,1,0,1,2026-05-18 13:36:58.869373+00,false,2026-05-18 13:36:58.138+00,false
614,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779096455789-17,false,false,1,0,1,0,1,2026-05-18 13:36:58.900855+00,false,2026-05-18 13:36:58.195+00,false
615,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862145-27,false,false,1,1,0,0,0,2026-05-18 13:36:58.868774+00,false,2026-05-18 13:36:58.115+00,false
616,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778847727985-3,false,false,2,1,1,0,0,2026-05-18 13:36:58.900126+00,false,2026-05-18 21:50:50.931+00,false
617,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850503281-33,false,false,2,1,1,0,0,2026-05-18 13:36:58.893441+00,false,2026-05-22 13:19:48.578+00,false
618,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778836917211-28,false,false,2,0,2,0,2,2026-05-18 13:36:58.90267+00,false,2026-06-30 16:29:37.202+00,false
619,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862146-51,false,false,1,1,0,0,0,2026-05-18 13:36:58.9194+00,false,2026-05-18 13:36:58.102+00,false
620,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862145-30,false,false,3,3,0,0,0,2026-05-18 13:36:58.906418+00,false,2026-07-07 14:46:08.645+00,false
621,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779025862146-56,false,false,1,0,1,0,1,2026-05-18 13:36:58.920023+00,false,2026-05-18 13:36:58.169+00,false
622,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850668339-16,false,false,1,0,1,0,1,2026-05-18 13:36:58.923541+00,false,2026-05-18 13:36:58.199+00,false
623,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850186109-7,false,false,1,0,1,0,1,2026-05-18 13:36:58.928433+00,false,2026-05-18 13:36:58.289+00,false
624,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779109290756-9,false,false,1,1,0,0,0,2026-05-18 13:36:58.927846+00,false,2026-05-18 13:36:58.242+00,false
625,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778792120837-26,false,false,2,2,0,0,0,2026-05-18 13:36:58.928098+00,false,2026-07-05 15:07:36.192+00,true
626,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778836982355-26,false,false,1,1,0,0,0,2026-05-18 13:36:58.9241+00,false,2026-05-18 13:36:58.247+00,false
627,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778963783489-9,false,false,1,0,1,0,1,2026-05-18 13:36:58.923955+00,false,2026-05-18 13:36:58.258+00,false
628,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778790466083-3,false,false,1,0,1,0,1,2026-05-18 13:36:58.9354+00,false,2026-05-18 13:36:58.093+00,false
629,4e48f266-e823-45bf-8bfa-c86fecc36f44,1779098774477-4,false,false,1,0,1,0,1,2026-05-18 13:36:58.936563+00,false,2026-05-18 13:36:58.216+00,false
630,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852661754-18,false,false,1,1,0,0,0,2026-05-18 19:22:55.016219+00,false,2026-05-18 19:23:22.5+00,false
635,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778836917211-29,false,false,1,0,1,0,1,2026-05-18 19:23:22.917436+00,false,2026-05-18 19:23:22.57+00,false
636,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778849279714-6,false,false,1,1,0,0,0,2026-05-18 19:23:22.953171+00,false,2026-05-18 19:23:22.597+00,false
638,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778789460875-23,false,false,1,0,1,0,1,2026-05-18 19:23:23.018501+00,false,2026-05-18 19:23:22.565+00,false
640,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778790778767-16,false,false,1,1,0,0,0,2026-05-18 19:23:23.055981+00,false,2026-05-18 19:23:22.653+00,false
641,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778853162716-30,false,false,1,0,1,0,1,2026-05-18 19:23:23.055755+00,false,2026-05-18 19:23:22.536+00,false
642,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778848839592-7,false,false,1,0,1,0,1,2026-05-18 19:23:23.062958+00,false,2026-05-18 19:23:22.629+00,false
644,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850668339-5,false,false,3,3,0,0,0,2026-05-18 19:23:23.057509+00,false,2026-07-02 16:23:09.478+00,false
645,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778847571354-22,false,false,2,1,1,0,0,2026-05-18 19:23:23.078856+00,false,2026-06-30 16:29:37.323+00,false
647,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850503281-8,false,false,1,0,1,0,1,2026-05-18 19:23:23.103151+00,false,2026-05-18 19:23:22.515+00,false
648,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778848736722-7,false,false,1,0,1,0,1,2026-05-18 19:23:23.113297+00,false,2026-05-18 19:23:22.541+00,false
649,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778790778767-15,false,false,2,1,1,0,0,2026-05-18 19:23:23.119886+00,false,2026-07-07 14:46:08.411+00,false
650,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778836917210-18,false,false,1,1,0,0,0,2026-05-18 19:23:23.134074+00,false,2026-05-18 19:23:22.574+00,false
651,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778835788402-36,false,false,1,1,0,0,0,2026-05-18 19:23:23.127396+00,false,2026-05-18 19:23:22.532+00,false
652,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852926456-4,false,false,1,0,1,0,1,2026-05-18 19:23:23.132792+00,false,2026-05-18 19:23:22.625+00,false
653,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778847571353-2,false,false,1,0,1,0,1,2026-05-18 19:23:23.146771+00,false,2026-05-18 19:23:22.666+00,false
654,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852661754-24,false,false,2,1,1,0,0,2026-05-18 19:23:23.156416+00,false,2026-05-19 19:52:51.672+00,false
656,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778850305252-13,false,false,1,0,1,0,1,2026-05-18 19:23:23.171701+00,false,2026-05-18 19:23:22.55+00,false
657,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778853432196-14,false,false,1,0,1,0,1,2026-05-18 19:23:23.172762+00,false,2026-05-18 19:23:22.556+00,false
658,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778790466083-29,false,false,2,1,1,0,0,2026-05-18 19:23:23.181344+00,false,2026-05-20 11:54:39.095+00,false
659,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778848643496-9,false,false,1,0,1,0,1,2026-05-18 19:23:23.182982+00,false,2026-05-18 19:23:22.601+00,false
660,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778837357747-1,false,false,1,0,1,0,1,2026-05-18 19:23:23.183269+00,false,2026-05-18 19:23:22.614+00,false
661,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778847561561-4,false,false,2,0,2,0,2,2026-05-18 19:23:23.183892+00,false,2026-07-04 17:25:21.589+00,false
663,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778852668230-5,false,false,1,1,0,0,0,2026-05-18 19:23:23.187122+00,false,2026-05-18 19:23:22.647+00,false
665,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778786034500-5,false,false,1,0,1,0,1,2026-05-18 19:23:23.188802+00,false,2026-05-18 19:23:22.658+00,false
666,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778837350935-1,false,false,1,0,1,0,1,2026-05-18 19:23:23.195209+00,false,2026-05-18 19:23:22.695+00,false
667,4e48f266-e823-45bf-8bfa-c86fecc36f44,1778851069143-8,false,false,2,1,1,0,0,2026-05-18 19:23:23.192769+00,false,2026-07-07 14:46:08.622+00,false
